Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202203,8536501010,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,Viet Nam,0,0,620,34,620,34,Final,,,
202203,8536501023,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,Australia,0,0,"12,596",2,"12,596",2,Final,,,
202203,8536501023,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,Cook Islands,720,6,0,0,720,6,Final,,,
202203,8536501039,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a current carrying capacity exceeding 35 A",NMB,"Samoa, American",0,0,232,2,232,2,Final,,,
202203,8536501039,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a current carrying capacity exceeding 35 A",NMB,French Polynesia,0,0,149,1,149,1,Final,,,
202203,8536502010,"Electrical apparatus; electronic switches, incl. temperature protected, with a transistor + logic chip, for voltage 1000V or less, for pressures exceeding 25V (but not 1000V), with a rated current carrying capacity not exceeding 35A",NMB,Australia,"5,400",156,606,8,"6,006",164,Final,,,
202203,8536502023,"Electrical apparatus; electronic switches, including temperature protected, with a transistor + logic chip, for voltage not exceeding 1000V, for pressures not exceeding 25V, having a rated current carrying capacity not exceeding 35A",NMB,Australia,350,6,755,12,"1,105",18,Final,,,
202203,8536503010,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,Australia,0,0,154,10,154,10,Final,,,
202203,8536503010,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,"China, People's Republic of",0,0,200,1,200,1,Final,,,
202203,8536503010,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,Germany,0,0,"2,671",150,"2,671",150,Final,,,
202203,8536503023,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,Australia,"3,259",177,"4,419",236,"7,678",413,Final,,,
202203,8536503023,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,Japan,0,0,"3,854",107,"3,854",107,Final,,,
202203,8536503023,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,New Caledonia,0,0,776,35,776,35,Final,,,
202203,8536503023,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,Viet Nam,0,0,387,2,387,2,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,United Arab Emirates,"3,350",25,0,0,"3,350",25,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Australia,"34,985","1,753","17,328",647,"52,313","2,400",Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Cook Islands,"4,120",2,0,0,"4,120",2,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Chile,0,0,219,10,219,10,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,"China, People's Republic of","100,807","5,282",0,0,"100,807","5,282",Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Fiji,"5,714",112,"4,566",279,"10,280",391,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,France,40,2,0,0,40,2,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,United Kingdom,0,0,115,30,115,30,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Hong Kong (Special Administrative Region),"20,714","1,566",0,0,"20,714","1,566",Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Indonesia,"1,120",40,733,32,"1,853",72,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Japan,"1,919",34,"1,841",61,"3,760",95,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Malaysia,"5,599",47,"1,341",59,"6,940",106,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,New Caledonia,0,0,488,20,488,20,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,French Polynesia,895,14,270,38,"1,165",52,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Philippines,134,4,94,40,228,44,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Saudi Arabia,0,0,"2,473",2,"2,473",2,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Singapore,"120,969","6,286","2,596",190,"123,565","6,476",Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Thailand,582,10,"5,248",195,"5,830",205,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Tonga,0,0,374,3,374,3,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Taiwan,543,14,0,0,543,14,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,United States of America,195,12,"1,188",5,"1,383",17,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Vanuatu,0,0,72,1,72,1,Final,,,
202203,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,Samoa,"1,704",492,0,0,"1,704",492,Final,,,
202203,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,Australia,"17,134",821,806,45,"17,940",866,Final,,,
202203,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,Fiji,655,1,117,3,772,4,Final,,,
202203,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,Hong Kong (Special Administrative Region),54,1,0,0,54,1,Final,,,
202203,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,Malaysia,141,2,108,1,249,3,Final,,,
202203,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,Taiwan,0,0,121,2,121,2,Final,,,
202203,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,United States of America,211,50,726,18,937,68,Final,,,
202203,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,South Africa,"9,224",100,0,0,"9,224",100,Final,,,
202203,8536509017,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity exceeding 100 amperes",NMB,Australia,"124,794",12,454,24,"125,248",36,Final,,,
202203,8536509017,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity exceeding 100 amperes",NMB,Fiji,0,0,184,6,184,6,Final,,,
202203,8536509017,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity exceeding 100 amperes",NMB,Japan,0,0,86,1,86,1,Final,,,
202203,8536509017,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity exceeding 100 amperes",NMB,Singapore,0,0,"1,436",72,"1,436",72,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,United Arab Emirates,670,5,0,0,670,5,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Australia,"35,757",589,"13,763",231,"49,520",820,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Canada,187,2,0,0,187,2,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Cook Islands,73,2,8,1,81,3,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Chile,0,0,115,75,115,75,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,"China, People's Republic of",712,40,383,7,"1,095",47,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Finland,"2,396",10,0,0,"2,396",10,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Fiji,"3,234",21,"2,420",43,"5,654",64,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Guam,0,0,"1,616",1,"1,616",1,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Hong Kong (Special Administrative Region),"263,987",15,0,0,"263,987",15,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Japan,0,0,"17,977",439,"17,977",439,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,"Korea, Republic of","6,216",250,0,0,"6,216",250,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Lithuania,69,1,0,0,69,1,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Malaysia,"1,635",6,0,0,"1,635",6,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Papua New Guinea,357,2,131,2,488,4,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Saudi Arabia,0,0,115,2,115,2,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Singapore,0,0,"1,145",25,"1,145",25,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Taiwan,"9,342",500,0,0,"9,342",500,Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,United States of America,"152,268","4,817","2,517",159,"154,785","4,976",Final,,,
202203,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,Vanuatu,271,6,0,0,271,6,Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,Australia,"194,134","6,764","13,686",499,"207,820","7,263",Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,Cook Islands,381,1,0,0,381,1,Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,"China, People's Republic of",0,0,"2,740","2,500","2,740","2,500",Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,Fiji,197,16,0,0,197,16,Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,Japan,0,0,"1,583",1,"1,583",1,Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,Philippines,0,0,36,1,36,1,Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,Taiwan,294,4,921,46,"1,215",50,Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,United States of America,"1,234",4,923,3,"2,157",7,Final,,,
202203,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,Samoa,0,0,"1,295",4,"1,295",4,Final,,,
202203,8536610100,"Electrical apparatus; lamp-holders, for a voltage not exceeding 1000 volts, for use on motor vehicles",,Australia,"8,899",,0,,"8,899",,Final,,,
202203,8536610100,"Electrical apparatus; lamp-holders, for a voltage not exceeding 1000 volts, for use on motor vehicles",,Germany,153,,0,,153,,Final,,,
202203,8536610900,"Electrical apparatus; lamp-holders, for a voltage not exceeding 1000 volts, for use other than on motor vehicles",,Australia,"3,182",,0,,"3,182",,Final,,,
202203,8536610900,"Electrical apparatus; lamp-holders, for a voltage not exceeding 1000 volts, for use other than on motor vehicles",,United Kingdom,279,,0,,279,,Final,,,
202203,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,"Samoa, American",0,,743,,743,,Final,,,
202203,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,Australia,"4,640",,"10,408",,"15,048",,Final,,,
202203,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,Fiji,"1,983",,"1,094",,"3,077",,Final,,,
202203,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,"Micronesia, Federated States of",108,,0,,108,,Final,,,
202203,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,Guyana,0,,20,,20,,Final,,,
202203,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,Solomon Islands,0,,259,,259,,Final,,,
202203,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,Tonga,0,,444,,444,,Final,,,
202203,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,United States of America,"1,336",,"1,127",,"2,463",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,United Arab Emirates,0,,"8,047",,"8,047",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Austria,16,,23,,39,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Australia,"40,956",,"26,237",,"67,193",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Brazil,0,,91,,91,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Canada,"1,104",,0,,"1,104",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Cook Islands,"2,578",,0,,"2,578",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Chile,193,,0,,193,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,"China, People's Republic of","3,556",,"7,475",,"11,031",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Fiji,"3,306",,"3,089",,"6,395",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,United Kingdom,261,,39,,300,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Indonesia,"5,083",,290,,"5,373",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Japan,"23,944",,"32,556",,"56,500",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Malaysia,0,,"8,919",,"8,919",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Niue,102,,0,,102,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,French Polynesia,0,,262,,262,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Philippines,0,,59,,59,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Sweden,246,,0,,246,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Singapore,259,,"4,967",,"5,226",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Thailand,"5,822",,"1,643",,"7,465",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Tonga,0,,"2,761",,"2,761",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Taiwan,0,,972,,972,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,United States of America,"3,115",,"6,635",,"9,750",,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Viet Nam,0,,396,,396,,Final,,,
202203,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,Samoa,"19,562",,"9,834",,"29,396",,Final,,,
202203,8536701500,"Connectors, for optical fibres, optical fibre bundles or cables; other than of plastic or copper",,Mexico,0,,"4,256",,"4,256",,Final,,,
202203,8536701500,"Connectors, for optical fibres, optical fibre bundles or cables; other than of plastic or copper",,Malaysia,49,,0,,49,,Final,,,
202203,8536701500,"Connectors, for optical fibres, optical fibre bundles or cables; other than of plastic or copper",,United States of America,173,,0,,173,,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Australia,"10,799",257,"69,729","1,035","80,528","1,292",Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Brazil,"1,010",1,0,0,"1,010",1,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Cook Islands,0,0,748,6,748,6,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Fiji,65,8,79,19,144,27,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,United Kingdom,"13,561",234,0,0,"13,561",234,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Japan,0,0,"34,196",172,"34,196",172,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,French Polynesia,0,0,"3,835",60,"3,835",60,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Thailand,0,0,427,5,427,5,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Taiwan,0,0,"2,665",20,"2,665",20,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,United States of America,34,2,"4,059",25,"4,093",27,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Viet Nam,100,2,"1,171",6,"1,271",8,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Vanuatu,0,0,271,16,271,16,Final,,,
202203,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,Samoa,"4,083","7,586","12,248","157,565","16,331","165,151",Final,,,
202203,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,Australia,"54,936",,"29,527",,"84,463",,Final,,,
202203,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,"China, People's Republic of","2,517",,0,,"2,517",,Final,,,
202203,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,Fiji,"83,541",,0,,"83,541",,Final,,,
202203,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,Japan,0,,87,,87,,Final,,,
202203,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,Kiribati,0,,94,,94,,Final,,,
202203,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,Netherlands,"72,937",,0,,"72,937",,Final,,,
202203,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,Samoa,524,,0,,524,,Final,,,
202203,8536902000,"Electrical apparatus; wafer probers, for a voltage not exceeding 1000 volts",,Fiji,"2,707",,"5,112",,"7,819",,Final,,,
202203,8536903049,"Electrical apparatus; not battery clamps used for vehicles of items 87.02/87.03/87.04/87.11; for switching/protecting electrical circuits/for making connections to/in electrical circuits, n.e.c. in item 8536, for voltage 1000V or less",,Japan,0,,244,,244,,Final,,,
202203,8536903049,"Electrical apparatus; not battery clamps used for vehicles of items 87.02/87.03/87.04/87.11; for switching/protecting electrical circuits/for making connections to/in electrical circuits, n.e.c. in item 8536, for voltage 1000V or less",,United States of America,"29,721",,0,,"29,721",,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,"Samoa, American",0,0,339,15,339,15,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Australia,"237,934","2,980","11,330","3,429","249,264","6,409",Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Canada,"8,612","1,214","9,147","1,231","17,759","2,445",Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Cook Islands,"5,010",225,152,21,"5,162",246,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Chile,0,0,155,6,155,6,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,"China, People's Republic of",0,0,"6,863",133,"6,863",133,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,United Kingdom,"3,657",20,37,18,"3,694",38,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Ireland,206,30,150,372,356,402,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Japan,"9,248","30,100","10,368","6,725","19,616","36,825",Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Netherlands,"27,292","2,366",0,0,"27,292","2,366",Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Papua New Guinea,826,7,"2,598",90,"3,424",97,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Singapore,0,0,499,15,499,15,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Thailand,0,0,303,5,303,5,Final,,,
