Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202210,206900049,"Offal, edible; of sheep (excluding lamb), hearts, frozen",KGM,"168,542","23,732",0,0,"168,542","23,732",Final,,,,
202210,206900059,"Offal, edible; of sheep (excluding lamb), livers, frozen",KGM,"151,516","48,155",0,0,"151,516","48,155",Final,,,,
202210,206900069,"Offal, edible; of sheep (excluding lamb), tongues, frozen",KGM,"2,835",391,0,0,"2,835",391,Final,,,,
202210,206900079,"Offal, edible; of sheep (excluding lamb), n.e.c. in item no. 0206.90, frozen",KGM,"626,060","82,170",0,0,"626,060","82,170",Final,,,,
202210,206900099,"Offal, edible; of goats, horses, asses, mules or hinnies, n.e.c. in item no. 0206.90, frozen",KGM,345,75,0,0,345,75,Final,,,,
202210,207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,"60,808","7,460",0,0,"60,808","7,460",Final,,,,
202210,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,"652,367","161,839",0,0,"652,367","161,839",Final,,,,
202210,207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,"560,424","75,753",0,0,"560,424","75,753",Final,,,,
202210,207141000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, livers",KGM,534,150,0,0,534,150,Final,,,,
202210,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,"2,799,983","847,665",0,0,"2,799,983","847,665",Final,,,,
202210,207250000,"Meat and edible offal; of turkeys, not cut in pieces, frozen",KGM,"275,187","28,108",0,0,"275,187","28,108",Final,,,,
202210,207279000,"Meat and edible offal; of turkeys, cuts and offal, frozen, excluding livers",KGM,"2,553",400,0,0,"2,553",400,Final,,,,
202210,207420010,"Meat and edible offal; of ducks, not cut in pieces, frozen",KGM,"294,391","27,068",0,0,"294,391","27,068",Final,,,,
202210,207459000,"Meat and edible offal; of ducks, cuts and offal, excluding fatty livers, frozen, excluding livers",KGM,"8,642",260,0,0,"8,642",260,Final,,,,
202210,208900011,"Meat and edible meat offal; of deer, fresh, chilled or frozen, pizzles",KGM,"249,175","2,128",0,0,"249,175","2,128",Final,,,,
202210,208900013,"Meat and edible meat offal; of deer, fresh, chilled or frozen, tails",KGM,"764,072","2,966",0,0,"764,072","2,966",Final,,,,
202210,208900015,"Meat and edible meat offal; of deer, fresh, chilled or frozen, offal (excluding pizzles or tails)",KGM,"132,603","8,178",0,0,"132,603","8,178",Final,,,,
202210,208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,"7,571,637","305,009",0,0,"7,571,637","305,009",Final,,,,
202210,208900018,"Edible meat; other than offal, of deer, venison, frozen",KGM,"6,286,603","477,357",0,0,"6,286,603","477,357",Final,,,,
202210,210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,"47,513","3,622","20,981","1,662","68,494","5,284",Final,,,,
202210,210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,"285,072","36,483",0,0,"285,072","36,483",Final,,,,
202210,210200000,"Meat; of bovine animals, salted, in brine, dried or smoked",KGM,"6,481",170,0,0,"6,481",170,Final,,,,
202210,210993023,"Meat and edible meat offal; of deer, edible offal, salted, in brine, dried or smoked, tails",KGM,"19,350",16,0,0,"19,350",16,Final,,,,
202210,210993025,"Meat and edible meat offal; of deer, edible offal, salted, in brine, dried or smoked, other than pizzles and tails",KGM,"11,005",90,0,0,"11,005",90,Final,,,,
202210,210993029,"Meat and edible meat offal; of deer, venison, salted, in brine, dried or smoked",KGM,"1,148",4,0,0,"1,148",4,Final,,,,
202210,210993050,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, n.e.c. in heading 0210",KGM,"90,786","2,898",0,0,"90,786","2,898",Final,,,,
202210,301910009,"Fish; live, trout, (oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), n.e.c. in item no. 0301.91.00.01",KGM,"108,426","3,653",0,0,"108,426","3,653",Final,,,,
202210,301920000,"Fish; live, eels (anguilla spp.)",KGM,"135,040","7,812",0,0,"135,040","7,812",Final,,,,
202210,302130010,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), whole",KGM,"6,908,210","272,071",0,0,"6,908,210","272,071",Final,,,,
202210,302130015,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), headed and gutted",KGM,"608,606","32,270",0,0,"608,606","32,270",Final,,,,
202210,302130029,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"2,450,184","94,988",0,0,"2,450,184","94,988",Final,,,,
202210,302240010,"Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), whole",KGM,"25,686","2,125",0,0,"25,686","2,125",Final,,,,
202210,302240029,"Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"1,447",202,0,0,"1,447",202,Final,,,,
202210,302290002,"Fish; fresh or chilled, flounder, whole",KGM,"182,105","13,247",0,0,"182,105","13,247",Final,,,,
202210,302290021,"Fish; fresh or chilled, New Zealand sole, whole",KGM,728,82,0,0,728,82,Final,,,,
