Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202304,9503000979,"Toys, games and sports requisites; n.e.c in heading no. 9503, other than of plastics or wood",,Australia,"9,714",,"49,731",,"59,445",,Provisional,,,
202304,9503000979,"Toys, games and sports requisites; n.e.c in heading no. 9503, other than of plastics or wood",,Cook Islands,4,,156,,160,,Provisional,,,
202304,9503000979,"Toys, games and sports requisites; n.e.c in heading no. 9503, other than of plastics or wood",,Germany,"1,609",,0,,"1,609",,Provisional,,,
202304,9503000979,"Toys, games and sports requisites; n.e.c in heading no. 9503, other than of plastics or wood",,Fiji,0,,980,,980,,Provisional,,,
202304,9503000979,"Toys, games and sports requisites; n.e.c in heading no. 9503, other than of plastics or wood",,Italy,"2,409",,0,,"2,409",,Provisional,,,
202304,9503000979,"Toys, games and sports requisites; n.e.c in heading no. 9503, other than of plastics or wood",,Solomon Islands,"1,259",,0,,"1,259",,Provisional,,,
202304,9503000979,"Toys, games and sports requisites; n.e.c in heading no. 9503, other than of plastics or wood",,Tuvalu,50,,0,,50,,Provisional,,,
202304,9503000979,"Toys, games and sports requisites; n.e.c in heading no. 9503, other than of plastics or wood",,United States of America,"6,281",,0,,"6,281",,Provisional,,,
202304,9504309015,"Games; operated by coins, banknotes, bank cards, tokens or by other means of payment, other than automatic bowling alley equipment, parts of gaming machines (as defined in Section 4 of the Gaming and Lotteries Act 2003)",,Australia,0,,"104,311",,"104,311",,Provisional,,,
202304,9504309015,"Games; operated by coins, banknotes, bank cards, tokens or by other means of payment, other than automatic bowling alley equipment, parts of gaming machines (as defined in Section 4 of the Gaming and Lotteries Act 2003)",,"China, People's Republic of","7,749",,0,,"7,749",,Provisional,,,
202304,9504309015,"Games; operated by coins, banknotes, bank cards, tokens or by other means of payment, other than automatic bowling alley equipment, parts of gaming machines (as defined in Section 4 of the Gaming and Lotteries Act 2003)",,Fiji,989,,0,,989,,Provisional,,,
202304,9504400100,"Games; playing cards, comprising any of the cards of a conventional suit",NMP,Australia,0,0,"1,773",502,"1,773",502,Provisional,,,
202304,9504400100,"Games; playing cards, comprising any of the cards of a conventional suit",NMP,Cook Islands,"1,330",100,132,1,"1,462",101,Provisional,,,
202304,9504400100,"Games; playing cards, comprising any of the cards of a conventional suit",NMP,United Kingdom,"1,048",1,0,0,"1,048",1,Provisional,,,
202304,9504400900,"Games; playing cards, other than those playing cards comprising any of the cards of a conventional suit",,Australia,"13,855",,"39,672",,"53,527",,Provisional,,,
202304,9504400900,"Games; playing cards, other than those playing cards comprising any of the cards of a conventional suit",,United Kingdom,"1,067",,0,,"1,067",,Provisional,,,
202304,9504400900,"Games; playing cards, other than those playing cards comprising any of the cards of a conventional suit",,Ireland,"1,968",,0,,"1,968",,Provisional,,,
202304,9504400900,"Games; playing cards, other than those playing cards comprising any of the cards of a conventional suit",,Philippines,"5,668",,0,,"5,668",,Provisional,,,
202304,9504400900,"Games; playing cards, other than those playing cards comprising any of the cards of a conventional suit",,Qatar,0,,"5,000",,"5,000",,Provisional,,,
202304,9504400900,"Games; playing cards, other than those playing cards comprising any of the cards of a conventional suit",,Slovenia,"1,068",,0,,"1,068",,Provisional,,,
202304,9504400900,"Games; playing cards, other than those playing cards comprising any of the cards of a conventional suit",,United States of America,"1,774",,0,,"1,774",,Provisional,,,
202304,9504501000,"Games; video games, of a kind used with a television receiver, excluding those of subheading 9504.30",,Australia,"5,679",,"17,951",,"23,630",,Provisional,,,
202304,9504501000,"Games; video games, of a kind used with a television receiver, excluding those of subheading 9504.30",,Germany,"1,900",,0,,"1,900",,Provisional,,,
202304,9504501000,"Games; video games, of a kind used with a television receiver, excluding those of subheading 9504.30",,Fiji,"154,063",,0,,"154,063",,Provisional,,,
202304,9504501000,"Games; video games, of a kind used with a television receiver, excluding those of subheading 9504.30",,Netherlands,"3,651",,0,,"3,651",,Provisional,,,
202304,9504501000,"Games; video games, of a kind used with a television receiver, excluding those of subheading 9504.30",,United States of America,"7,900",,0,,"7,900",,Provisional,,,
202304,9504509019,"Games; video games and consoles, other than video games of a kind used with a television receiver and those of subheading 9504.30",,Austria,"1,014",,0,,"1,014",,Provisional,,,
202304,9504509019,"Games; video games and consoles, other than video games of a kind used with a television receiver and those of subheading 9504.30",,Australia,"3,726",,0,,"3,726",,Provisional,,,
202304,9504509019,"Games; video games and consoles, other than video games of a kind used with a television receiver and those of subheading 9504.30",,Cook Islands,0,,"3,150",,"3,150",,Provisional,,,
202304,9504900016,Games; dartboards,NMB,Australia,"1,054",30,0,0,"1,054",30,Provisional,,,
202304,9504900016,Games; dartboards,NMB,South Africa,"7,471",337,0,0,"7,471",337,Provisional,,,
202304,9504900018,Games; darts,NMB,Australia,"15,584",368,0,0,"15,584",368,Provisional,,,
202304,9504900018,Games; darts,NMB,Canada,"5,529",134,0,0,"5,529",134,Provisional,,,
202304,9504900018,Games; darts,NMB,"China, People's Republic of","1,328",31,0,0,"1,328",31,Provisional,,,
202304,9504900018,Games; darts,NMB,United Kingdom,"22,759",395,"31,068",370,"53,827",765,Provisional,,,
202304,9504900018,Games; darts,NMB,Guam,"1,242",21,0,0,"1,242",21,Provisional,,,
202304,9504900018,Games; darts,NMB,Netherlands,"21,919","4,515",0,0,"21,919","4,515",Provisional,,,
202304,9504900018,Games; darts,NMB,Singapore,"1,566",29,0,0,"1,566",29,Provisional,,,
202304,9504900018,Games; darts,NMB,United States of America,"42,058","1,081",0,0,"42,058","1,081",Provisional,,,
202304,9504900018,Games; darts,NMB,South Africa,79,4,0,0,79,4,Provisional,,,
202304,9504900029,"Games; dart flights, other than feather types",,Australia,"1,422",,0,,"1,422",,Provisional,,,
202304,9504900029,"Games; dart flights, other than feather types",,"China, People's Republic of",175,,0,,175,,Provisional,,,
202304,9504900029,"Games; dart flights, other than feather types",,United Kingdom,"8,809",,0,,"8,809",,Provisional,,,
202304,9504900029,"Games; dart flights, other than feather types",,Netherlands,397,,0,,397,,Provisional,,,
202304,9504900029,"Games; dart flights, other than feather types",,United States of America,"19,246",,0,,"19,246",,Provisional,,,
202304,9504900039,Games; board games,,Australia,"29,636",,"31,640",,"61,276",,Provisional,,,
202304,9504900039,Games; board games,,Germany,"1,777",,0,,"1,777",,Provisional,,,
202304,9504900039,Games; board games,,Fiji,"1,976",,0,,"1,976",,Provisional,,,
202304,9504900039,Games; board games,,United States of America,"64,579",,0,,"64,579",,Provisional,,,
202304,9504900059,"Games; funfair articles, table or parlour games, including pintables, special tables for casino games, n.e.c. in heading 9504",,Australia,"8,479",,"7,199",,"15,678",,Provisional,,,
202304,9504900059,"Games; funfair articles, table or parlour games, including pintables, special tables for casino games, n.e.c. in heading 9504",,"China, People's Republic of",205,,0,,205,,Provisional,,,
202304,9504900059,"Games; funfair articles, table or parlour games, including pintables, special tables for casino games, n.e.c. in heading 9504",,Netherlands,"3,384",,0,,"3,384",,Provisional,,,
202304,9504900059,"Games; funfair articles, table or parlour games, including pintables, special tables for casino games, n.e.c. in heading 9504",,Singapore,212,,0,,212,,Provisional,,,
202304,9504900059,"Games; funfair articles, table or parlour games, including pintables, special tables for casino games, n.e.c. in heading 9504",,United States of America,"16,647",,0,,"16,647",,Provisional,,,
202304,9505100008,"Christmas festivity articles; in aerosol containers, not containing chlorofluorocarbons",NMB,Fiji,0,0,142,1,142,1,Provisional,,,
202304,9505100029,Christmas festivity articles; n.e.c. in item no. 9505.10,,Australia,0,,"1,620",,"1,620",,Provisional,,,
202304,9505900000,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles",,Australia,"24,839",,"8,445",,"33,284",,Provisional,,,
202304,9505900000,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles",,Cook Islands,0,,52,,52,,Provisional,,,
202304,9505900000,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles",,Fiji,"11,280",,"10,347",,"21,627",,Provisional,,,
202304,9505900000,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles",,Hungary,"43,484",,0,,"43,484",,Provisional,,,
202304,9505900000,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles",,Morocco,"44,020",,0,,"44,020",,Provisional,,,
202304,9505900000,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles",,New Caledonia,0,,160,,160,,Provisional,,,
202304,9505900000,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles",,United States of America,0,,"250,073",,"250,073",,Provisional,,,
202304,9506190002,Snow-ski equipment; ski poles,NPR,Australia,0,0,"8,450",338,"8,450",338,Provisional,,,
202304,9506190019,Snow-ski equipment; n.e.c. in item no. 9506.1,,Australia,"1,630",,"1,610",,"3,240",,Provisional,,,
202304,9506290001,Water-sport equipment; divers' masks,NMB,Australia,"4,412",2,0,0,"4,412",2,Provisional,,,
202304,9506290001,Water-sport equipment; divers' masks,NMB,Cook Islands,285,5,0,0,285,5,Provisional,,,
202304,9506290001,Water-sport equipment; divers' masks,NMB,Fiji,266,12,0,0,266,12,Provisional,,,
202304,9506290009,Water-sport equipment; divers' fins and flippers,NPR,Australia,226,5,0,0,226,5,Provisional,,,
202304,9506290009,Water-sport equipment; divers' fins and flippers,NPR,Fiji,917,40,0,0,917,40,Provisional,,,
202304,9506290019,Water-sport equipment; n.e.c. in item no. 9506.29.00,,Austria,"1,496",,0,,"1,496",,Provisional,,,
202304,9506290019,Water-sport equipment; n.e.c. in item no. 9506.29.00,,Australia,"5,124",,"5,871",,"10,995",,Provisional,,,
202304,9506290019,Water-sport equipment; n.e.c. in item no. 9506.29.00,,Cook Islands,"7,069",,"3,666",,"10,735",,Provisional,,,
202304,9506290019,Water-sport equipment; n.e.c. in item no. 9506.29.00,,Spain,"2,732",,0,,"2,732",,Provisional,,,
202304,9506290019,Water-sport equipment; n.e.c. in item no. 9506.29.00,,Fiji,0,,"3,614",,"3,614",,Provisional,,,
202304,9506290019,Water-sport equipment; n.e.c. in item no. 9506.29.00,,United Kingdom,489,,0,,489,,Provisional,,,
202304,9506290019,Water-sport equipment; n.e.c. in item no. 9506.29.00,,Tuvalu,"1,400",,0,,"1,400",,Provisional,,,
202304,9506290019,Water-sport equipment; n.e.c. in item no. 9506.29.00,,Vanuatu,"9,976",,0,,"9,976",,Provisional,,,
202304,9506320000,Golf balls,NMB,Australia,"10,310","1,632",115,28,"10,425","1,660",Provisional,,,
202304,9506320000,Golf balls,NMB,Fiji,0,0,360,100,360,100,Provisional,,,
202304,9506320000,Golf balls,NMB,Niue,"1,437",246,0,0,"1,437",246,Provisional,,,
202304,9506390000,Golf equipment; other than clubs and balls,,Australia,"4,795",,"1,393",,"6,188",,Provisional,,,
202304,9506390000,Golf equipment; other than clubs and balls,,Cook Islands,"1,534",,0,,"1,534",,Provisional,,,
202304,9506400018,"Table-tennis articles and equipment; (other than nets, balls and bats)",NMB,Cook Islands,"2,093",3,0,0,"2,093",3,Provisional,,,
202304,9506620002,"Balls, inflatable; for association football (soccer)",NMB,United States of America,159,1,0,0,159,1,Provisional,,,
202304,9506620002,"Balls, inflatable; for association football (soccer)",NMB,Vanuatu,"9,140",128,0,0,"9,140",128,Provisional,,,
202304,9506620021,"Balls, inflatable; for rugby union and rugby league",NMB,Australia,0,0,"1,847",583,"1,847",583,Provisional,,,
202304,9506620029,"Balls, inflatable; other balls n.e.c. in item number 9506.62.00",,"China, People's Republic of","27,050",,0,,"27,050",,Provisional,,,
202304,9506620029,"Balls, inflatable; other balls n.e.c. in item number 9506.62.00",,Samoa,250,,0,,250,,Provisional,,,
202304,9506690101,Balls; for hockey,,Germany,0,,500,,500,,Provisional,,,
202304,9506690909,"Balls; for croquet, hockey, polo and baseball",,Australia,0,,"19,312",,"19,312",,Provisional,,,
202304,9506690909,"Balls; for croquet, hockey, polo and baseball",,Fiji,0,,"2,747",,"2,747",,Provisional,,,
202304,9506700001,Ice skates; fitted with boots,NPR,Australia,"10,690",31,0,0,"10,690",31,Provisional,,,
202304,9506700001,Ice skates; fitted with boots,NPR,"China, People's Republic of","1,120",1,0,0,"1,120",1,Provisional,,,
202304,9506700009,Ice skates; other than those fitted with boots,NPR,Australia,"2,120",4,0,0,"2,120",4,Provisional,,,
202304,9506910001,"Sports articles; bar-bells, chest expanders, dumb-bells, Indian clubs, punch bags, punch balls, rowing exercise apparatus, springboards, starting blocks, vaulting horses, wall-bars",,Cook Islands,"5,910",,0,,"5,910",,Provisional,,,
202304,9506910001,"Sports articles; bar-bells, chest expanders, dumb-bells, Indian clubs, punch bags, punch balls, rowing exercise apparatus, springboards, starting blocks, vaulting horses, wall-bars",,Fiji,0,,"125,646",,"125,646",,Provisional,,,
202304,9506910001,"Sports articles; bar-bells, chest expanders, dumb-bells, Indian clubs, punch bags, punch balls, rowing exercise apparatus, springboards, starting blocks, vaulting horses, wall-bars",,Poland,129,,0,,129,,Provisional,,,
202304,9506910001,"Sports articles; bar-bells, chest expanders, dumb-bells, Indian clubs, punch bags, punch balls, rowing exercise apparatus, springboards, starting blocks, vaulting horses, wall-bars",,United States of America,529,,0,,529,,Provisional,,,
202304,9506910001,"Sports articles; bar-bells, chest expanders, dumb-bells, Indian clubs, punch bags, punch balls, rowing exercise apparatus, springboards, starting blocks, vaulting horses, wall-bars",,Samoa,"1,363",,0,,"1,363",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Australia,"260,294",,"15,598",,"275,892",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Canada,"2,000",,0,,"2,000",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Cook Islands,304,,934,,"1,238",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Chile,0,,600,,600,,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Finland,"3,400",,0,,"3,400",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Fiji,"7,890",,"1,030",,"8,920",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,United Kingdom,"3,591",,0,,"3,591",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Japan,"12,500",,0,,"12,500",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,"Korea, Republic of",370,,0,,370,,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Macau (Special Administrative Region),0,,"1,350",,"1,350",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Niue,0,,200,,200,,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,United States of America,"48,492",,0,,"48,492",,Provisional,,,
202304,9506910019,"Sports articles; gymnasium or athletics equipment, n.e.c. in item no. 9506.91",,Samoa,"6,240",,558,,"6,798",,Provisional,,,
202304,9506990909,Sports articles; shin guards for cricket,NPR,Australia,0,0,495,44,495,44,Provisional,,,
202304,9506991911,Sports articles; cricket bats,,Australia,0,,"1,236",,"1,236",,Provisional,,,
202304,9506991928,"Sports articles; nets, (other than tennis or football nets)",NMB,Canada,"4,411",32,0,0,"4,411",32,Provisional,,,
202304,9506991933,Sports articles; clay pigeon projectors; croquet mallets; polo mallets; quoits; racquet presses; skittles,,Switzerland,550,,0,,550,,Provisional,,,
202304,9506991933,Sports articles; clay pigeon projectors; croquet mallets; polo mallets; quoits; racquet presses; skittles,,United States of America,"2,160",,0,,"2,160",,Provisional,,,
202304,9506991949,Sports articles; hockey sticks and parts thereof,,Australia,0,,"2,851",,"2,851",,Provisional,,,
202304,9506991949,Sports articles; hockey sticks and parts thereof,,Germany,0,,330,,330,,Provisional,,,
202304,9506991951,"Sports articles; grass skis, face masks, chest, limb, abdomen and similar protectors",,Australia,"5,641",,0,,"5,641",,Provisional,,,
202304,9506991951,"Sports articles; grass skis, face masks, chest, limb, abdomen and similar protectors",,Germany,"124,639",,"7,259",,"131,898",,Provisional,,,
202304,9506991951,"Sports articles; grass skis, face masks, chest, limb, abdomen and similar protectors",,United Kingdom,"4,852",,0,,"4,852",,Provisional,,,
202304,9506991951,"Sports articles; grass skis, face masks, chest, limb, abdomen and similar protectors",,Hong Kong (Special Administrative Region),"1,186",,0,,"1,186",,Provisional,,,
202304,9506991951,"Sports articles; grass skis, face masks, chest, limb, abdomen and similar protectors",,Japan,"16,260",,608,,"16,868",,Provisional,,,
202304,9506991951,"Sports articles; grass skis, face masks, chest, limb, abdomen and similar protectors",,"Korea, Republic of","29,165",,"20,932",,"50,097",,Provisional,,,
202304,9506991951,"Sports articles; grass skis, face masks, chest, limb, abdomen and similar protectors",,Netherlands,"20,922",,0,,"20,922",,Provisional,,,
202304,9506991951,"Sports articles; grass skis, face masks, chest, limb, abdomen and similar protectors",,Niue,159,,0,,159,,Provisional,,,
202304,9506991971,Sports articles; snowboards,NMB,Australia,"1,084",1,0,0,"1,084",1,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,United Arab Emirates,"14,946",,0,,"14,946",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Australia,"195,680",,"14,794",,"210,474",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Brazil,"1,495",,0,,"1,495",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Canada,"14,143",,0,,"14,143",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Switzerland,"1,490",,0,,"1,490",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Cook Islands,695,,517,,"1,212",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,"China, People's Republic of","203,085",,0,,"203,085",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Germany,"73,981",,0,,"73,981",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Spain,"3,515",,0,,"3,515",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Fiji,"20,478",,"5,146",,"25,624",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,France,"15,914",,0,,"15,914",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,United Kingdom,"33,238",,0,,"33,238",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Italy,"5,278",,0,,"5,278",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Japan,"12,983",,0,,"12,983",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Malaysia,"17,419",,0,,"17,419",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Pitcairn,"17,905",,0,,"17,905",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Slovenia,"3,305",,0,,"3,305",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Tonga,0,,"2,750",,"2,750",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,United States of America,"75,138",,0,,"75,138",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Vanuatu,"11,220",,0,,"11,220",,Provisional,,,
202304,9506991979,Sports articles; n.e.c. in chapter 95,,Samoa,"2,499",,466,,"2,965",,Provisional,,,
202304,9507100001,Fishing rods; of man-made fibres agglomerated with plastic,,Australia,"20,486",,0,,"20,486",,Provisional,,,
202304,9507100001,Fishing rods; of man-made fibres agglomerated with plastic,,New Caledonia,"5,660",,0,,"5,660",,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,Austria,"6,800",,0,,"6,800",,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,Australia,"1,086",,0,,"1,086",,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,Canada,"2,500",,0,,"2,500",,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,Germany,959,,59,,"1,018",,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,Japan,"5,140",,0,,"5,140",,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,"Korea, Republic of",994,,89,,"1,083",,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,French Polynesia,0,,179,,179,,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,United States of America,"7,782",,0,,"7,782",,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,Samoa,0,,105,,105,,Provisional,,,
202304,9507100009,Fishing rods; other than of man-made fibres agglomerated with plastic,,South Africa,"1,600",,0,,"1,600",,Provisional,,,
202304,9507200100,"Fish-hooks; unmounted and without attachments, whether or not snelled",CEN,Australia,0,0,101,1,101,1,Provisional,,,
202304,9507200100,"Fish-hooks; unmounted and without attachments, whether or not snelled",CEN,"China, People's Republic of",0,0,"1,723",1,"1,723",1,Provisional,,,
202304,9507200100,"Fish-hooks; unmounted and without attachments, whether or not snelled",CEN,Spain,"5,140",80,0,0,"5,140",80,Provisional,,,
202304,9507200900,"Fish-hooks; (other than unmounted and without attachments), whether or not snelled",,Cook Islands,0,,"2,558",,"2,558",,Provisional,,,
202304,9507200900,"Fish-hooks; (other than unmounted and without attachments), whether or not snelled",,New Caledonia,138,,298,,436,,Provisional,,,
202304,9507200900,"Fish-hooks; (other than unmounted and without attachments), whether or not snelled",,French Polynesia,130,,"1,293",,"1,423",,Provisional,,,
202304,9507200900,"Fish-hooks; (other than unmounted and without attachments), whether or not snelled",,Solomon Islands,0,,331,,331,,Provisional,,,
202304,9507200900,"Fish-hooks; (other than unmounted and without attachments), whether or not snelled",,Samoa,173,,30,,203,,Provisional,,,
202304,9507300000,Fishing reels,,Australia,"2,581",,923,,"3,504",,Provisional,,,
202304,9507300000,Fishing reels,,United States of America,0,,"1,222",,"1,222",,Provisional,,,
202304,9507900902,Fishing landing nets,NMB,"China, People's Republic of",0,0,673,4,673,4,Provisional,,,
202304,9507900902,Fishing landing nets,NMB,Japan,"1,221",10,"1,221",10,"2,442",20,Provisional,,,
202304,9507900902,Fishing landing nets,NMB,French Polynesia,0,0,197,19,197,19,Provisional,,,
202304,9507900902,Fishing landing nets,NMB,United States of America,"1,548",10,728,7,"2,276",17,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,Australia,"138,584",,"2,500",,"141,084",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,Cook Islands,"7,356",,0,,"7,356",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,Spain,"2,537",,0,,"2,537",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,Fiji,0,,"21,011",,"21,011",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,United Kingdom,"12,132",,0,,"12,132",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,"Korea, Republic of",0,,"1,478",,"1,478",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,New Caledonia,0,,"10,233",,"10,233",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,Netherlands,"134,387",,0,,"134,387",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,French Polynesia,"5,175",,"3,598",,"8,773",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,Pitcairn,"2,952",,0,,"2,952",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,United States of America,"4,693",,"1,762",,"6,455",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,Vanuatu,"5,524",,"2,210",,"7,734",,Provisional,,,
202304,9507900909,Fishing and hunting articles; n.e.c. in heading no. 9507,,Samoa,180,,"1,631",,"1,811",,Provisional,,,
202304,9508300000,Fairground amusements; including shooting galleries,,Australia,"7,740",,0,,"7,740",,Provisional,,,
202304,9508400000,Travelling theatres,,Australia,0,,"2,198",,"2,198",,Provisional,,,
202304,9601900000,"Bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles thereof (including articles obtained by moulding)",,Canada,"8,616",,0,,"8,616",,Provisional,,,
202304,9601900000,"Bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles thereof (including articles obtained by moulding)",,United States of America,"14,242",,0,,"14,242",,Provisional,,,
202304,9602000901,Worked articles; gelatin capsules,,Fiji,"7,461",,0,,"7,461",,Provisional,,,
202304,9602000909,"Worked, moulded or carved articles; n.e.c. in heading no. 9602",,"Samoa, American",0,,"1,198",,"1,198",,Provisional,,,
202304,9602000909,"Worked, moulded or carved articles; n.e.c. in heading no. 9602",,Fiji,"49,837",,0,,"49,837",,Provisional,,,
202304,9603100000,"Brooms and brushes; consisting of twigs or other vegetable materials bound together, with or without handles",,Cook Islands,470,,0,,470,,Provisional,,,
202304,9603100000,"Brooms and brushes; consisting of twigs or other vegetable materials bound together, with or without handles",,Samoa,0,,841,,841,,Provisional,,,
202304,9603210000,Brushes; toothbrushes,NMB,Australia,"5,840","1,008","1,614",750,"7,454","1,758",Provisional,,,
202304,9603210000,Brushes; toothbrushes,NMB,Cook Islands,"6,620",388,48,24,"6,668",412,Provisional,,,
202304,9603210000,Brushes; toothbrushes,NMB,Kiribati,136,10,0,0,136,10,Provisional,,,
202304,9603210000,Brushes; toothbrushes,NMB,New Caledonia,0,0,16,2,16,2,Provisional,,,
202304,9603210000,Brushes; toothbrushes,NMB,Netherlands,490,144,0,0,490,144,Provisional,,,
202304,9603210000,Brushes; toothbrushes,NMB,French Polynesia,0,0,100,12,100,12,Provisional,,,
202304,9603210000,Brushes; toothbrushes,NMB,Solomon Islands,137,252,0,0,137,252,Provisional,,,
202304,9603210000,Brushes; toothbrushes,NMB,United States of America,"22,538",924,0,0,"22,538",924,Provisional,,,
202304,9603290909,"Brushes; hair, not containing animal hair or bristle",NMB,Australia,0,0,"6,889",382,"6,889",382,Provisional,,,
202304,9603290909,"Brushes; hair, not containing animal hair or bristle",NMB,Cook Islands,39,16,0,0,39,16,Provisional,,,
202304,9603291909,"Brushes; shaving, eyelash and other toilet brushes, for use on the person (excluding tooth, nail, hairbrushes) and brushes as parts of appliances, not containing animal hair or bristle",,Australia,0,,"37,092",,"37,092",,Provisional,,,
202304,9603291909,"Brushes; shaving, eyelash and other toilet brushes, for use on the person (excluding tooth, nail, hairbrushes) and brushes as parts of appliances, not containing animal hair or bristle",,Cook Islands,12,,622,,634,,Provisional,,,
202304,9603300029,"Brushes; for the application of cosmetics, not containing animal hair or bristle",,Cook Islands,24,,0,,24,,Provisional,,,
202304,9603300029,"Brushes; for the application of cosmetics, not containing animal hair or bristle",,French Polynesia,105,,0,,105,,Provisional,,,
202304,9603400003,"Brushes; paint, hog bristle",NMB,Samoa,0,0,"2,951","3,414","2,951","3,414",Provisional,,,
