Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202204,206900099,"Offal, edible; of goats, horses, asses, mules or hinnies, n.e.c. in item no. 0206.90, frozen",KGM,"1,242",301,0,0,"1,242",301,Final,,,,
202204,207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,"36,725","5,223",0,0,"36,725","5,223",Final,,,,
202204,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,"468,812","132,782",0,0,"468,812","132,782",Final,,,,
202204,207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,"505,028","78,644",0,0,"505,028","78,644",Final,,,,
202204,207141000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, livers",KGM,"61,590","20,840",0,0,"61,590","20,840",Final,,,,
202204,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,"2,183,483","786,414",0,0,"2,183,483","786,414",Final,,,,
202204,207250000,"Meat and edible offal; of turkeys, not cut in pieces, frozen",KGM,789,77,0,0,789,77,Final,,,,
202204,207279000,"Meat and edible offal; of turkeys, cuts and offal, frozen, excluding livers",KGM,"4,476","1,100",0,0,"4,476","1,100",Final,,,,
202204,207420010,"Meat and edible offal; of ducks, not cut in pieces, frozen",KGM,"119,240","12,948",0,0,"119,240","12,948",Final,,,,
202204,207459000,"Meat and edible offal; of ducks, cuts and offal, excluding fatty livers, frozen, excluding livers",KGM,"14,946",384,0,0,"14,946",384,Final,,,,
202204,208900011,"Meat and edible meat offal; of deer, fresh, chilled or frozen, pizzles",KGM,"437,169","5,385",0,0,"437,169","5,385",Final,,,,
202204,208900013,"Meat and edible meat offal; of deer, fresh, chilled or frozen, tails",KGM,"813,718","3,471",0,0,"813,718","3,471",Final,,,,
202204,208900015,"Meat and edible meat offal; of deer, fresh, chilled or frozen, offal (excluding pizzles or tails)",KGM,"303,239","25,120",0,0,"303,239","25,120",Final,,,,
202204,208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,"1,289,989","66,475",0,0,"1,289,989","66,475",Final,,,,
202204,208900018,"Edible meat; other than offal, of deer, venison, frozen",KGM,"16,584,099","1,211,197",0,0,"16,584,099","1,211,197",Final,,,,
202204,210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,"44,353","4,048",855,72,"45,208","4,120",Final,,,,
202204,210200000,"Meat; of bovine animals, salted, in brine, dried or smoked",KGM,"15,707","1,170",0,0,"15,707","1,170",Final,,,,
202204,210993050,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, n.e.c. in heading 0210",KGM,"902,282","15,028",0,0,"902,282","15,028",Final,,,,
202204,301910009,"Fish; live, trout, (oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), n.e.c. in item no. 0301.91.00.01",KGM,"8,508",338,0,0,"8,508",338,Final,,,,
202204,301920000,"Fish; live, eels (anguilla spp.)",KGM,"78,914","5,514",0,0,"78,914","5,514",Final,,,,
